TEC,Predicted TEC Values
12.46443891,13.465549
12.41042921,13.839193
13.13232296,13.980227
13.37763047,14.131574
13.465549900000001,14.143165
13.83919401,13.97598
13.98022631,14.502498
14.13157369,14.793496
14.14316529,15.216409
13.97598034,15.275492
14.50249782,15.699894
14.79349655,15.509681
15.21640828,15.542962
15.27549187,15.9150715
15.69989347,15.876283
15.50968,16.140692
15.54296288,16.258223
15.91507114,16.219141
15.87628306,16.458366
16.14069145,16.7691
16.25822392,17.078476
16.21914016,17.271412
16.45836597,17.588507
16.76910097,18.023329
17.07847574,18.036255
17.27141218,18.223734
17.58850617,18.077318
18.02332937,18.19671
18.03625367,18.621902
18.22373401,18.630833
18.07731858,18.714787
18.19670922,18.970385
18.62190292,19.274836
18.63083289,19.400751
18.71478552,19.406124
18.97038472,19.555775
19.27483458,19.94306
19.40074999,20.109434
19.40612427,20.03314
19.55577489,20.612648
19.94306069,20.53245
20.10943364,20.877274
20.03313948,20.764492
20.61264864,20.841496
20.53244886,20.80893
20.8772749,21.27035
20.76449113,21.701283
20.84149602,21.988003
20.80892889,22.184235
21.27035158,22.46693
21.7012846,22.82274
21.98800307,22.819168
22.1842353,23.213614
22.46693048,23.480719
22.82274129,23.876522
22.81917077,23.852226
23.21361578,23.72877
23.48072029,23.809744
23.87652391,23.962921
23.85222849,23.968306
23.72876966,24.130728
23.80974527,24.27074
23.96292238,24.456789
23.96830638,24.458414
24.13072758,24.83794
24.27074265,25.021784
24.45678996,25.15911
24.45841626,25.179274
24.83794035,25.23652
25.02178532,25.461407
25.15911052,25.363092
25.17927507,25.518433
25.23652116,25.324804
25.46140798,25.529858
25.36309321,25.684248
25.51843543,25.707676
25.32480557,25.853619
25.52985836,25.955936
25.68424743,26.259401
25.70767822,26.249777
25.85362086,26.301722
25.95593652,26.470505
26.25940207,26.886099
26.2497789,26.813164
26.30172121,26.885836
26.47050546,26.922117
26.88610027,27.147835
26.81316378,27.387188
26.88583817,27.357552
26.92211823,27.545567
27.14783525,27.750578
27.38718905,27.689024
27.35755316,27.951107
27.545567300000002,28.077822
27.75057901,28.364147
27.68902477,28.243912
27.95110753,28.391346
28.07782368,28.505983
28.36414849,28.577253
28.24391295,28.717402
28.3913471,28.623114
28.50598543,28.592636
28.57725593,28.688932
28.71740349,28.550495
28.62311566,28.77814
28.59263675,28.944952
28.68893498,28.983366
28.55049534,29.0306
28.7781391,29.182753
28.94495263,28.99986
28.98336726,29.213171
29.03060122,29.097887
29.182752299999997,29.452211
28.9998614,29.448963
29.21317315,29.7365
29.09788695,29.655037
29.452212699999997,29.53311
29.44896434,29.539827
29.7365024,29.617716
29.65503706,29.74548
29.53311129,29.730888
29.53982646,29.65597
29.61771703,29.834852
29.74548077,29.84386
29.73088971,29.825861
29.65597068,30.147089
29.83485292,30.181152
29.84386224,30.342627
29.82586256,30.162317
30.14709166,30.244778
30.18115329,30.324558
30.34262766,30.167156
30.1623196,30.174496
30.24477731,30.28972
30.3245596,30.240417
30.16715691,30.517761
30.17449738,30.530626
30.28972212,30.783607
30.24041869,31.15585
30.51776419,31.227217
30.53062751,31.284035
30.78360878,31.163
31.15585081,31.139849
31.22721732,31.435446
31.28403602,31.699085
31.16300046,31.680033
31.13984951,32.029102
31.435447200000002,32.24037
31.69908663,32.207726
31.680032399999995,32.38004
32.02910416,32.562706
32.24037114,32.515785
32.2077276,32.20349
32.38004082,32.230984
32.56270647,32.40879
32.51578635,32.42308
32.20349069,32.32648
32.23098301,32.180653
32.40879039,32.181282
32.42308086,31.765333
32.32648082,31.722326
32.18065554,31.453852
32.1812813,31.49314
31.76533486,31.916164
31.72232694,32.203163
31.45385304,32.035805
31.49313942,32.157383
31.91616624,32.401237
32.20316311,32.497658
32.03580568,32.444607
32.15738248,32.153225
32.40123851,32.093533
32.49766149,32.221825
32.44460549,31.888296
32.15322656,31.957088
32.09353453,31.943962
32.22182678,32.431286
31.88829694,32.864937
31.95709155,32.59752
31.94396194,32.601578
32.43128679,32.729633
32.86493653,32.85657
32.59752,32.633972
32.60157955,32.819527
32.72963522,32.689735
32.85657033,32.5851
32.63397289,32.38795
32.8195267,32.4656
32.689735999999996,32.184002
32.58509828,32.059673
32.38795324,32.151764
32.46560201,32.220978
32.18400415,32.135204
32.05967341,31.949427
32.15176454,32.154564
32.22097965,31.890959
32.13520514,32.18169
31.94942737,32.19962
32.1545653,31.962671
31.89095988,31.498243
32.18169048,31.452667
32.1996208,31.231892
31.96267182,30.993608
31.49824368,31.097416
31.45266969,31.306576
31.23189092,31.713068
30.99361042,31.912071
31.09741537,31.144592
31.30657533,31.288467
31.713068100000005,31.360321
31.91207217,31.187866
31.14459274,31.038795
31.28846699,31.178823
31.36032283,31.03519
31.1878673,31.246046
31.03879706,31.191992
31.17882534,31.03035
31.03519036,30.752195
31.24604685,30.380692
31.19199234,30.349339
31.03035094,30.335629
30.75219684,30.312609
30.38069082,30.530375
30.34933948,30.07027
30.33562915,29.688263
30.31261094,29.498163
30.53037657,29.632402
30.07027176,29.838942
29.68826401,29.640547
29.49816504,29.611258
29.632403600000004,29.364382
29.83894276,29.269701
29.64054938,28.818457
29.6112592,28.9877
29.36438234,28.910366
29.26970082,29.351084
28.81845641,29.211966
28.9876994,29.564201
28.91036787,29.434456
29.35108597,28.98001
29.21196707,28.555359
29.56420267,28.527424
29.43445687,28.384365
28.98000959,28.626232
28.55535948,28.42848
28.52742507,28.132526
28.38436669,28.274067
28.62623366,28.248138
28.42848101,28.221224
28.13252838,27.845
28.27406986,27.595247
28.24813863,27.628708
28.22122576,27.162264
27.84500074,27.637657
27.59524878,27.07993
27.62870897,26.867863
27.16226376,26.661303
27.63765868,26.476582
27.07993034,26.37356
26.86786299,26.191809
26.66130197,25.913193
26.4765815,25.085732
26.37356294,25.105701
26.19181123,24.909166
25.91319302,24.851112
25.08573209,24.721956
25.10570356,24.554817
24.90916934,23.988241
24.85111336,24.024685
24.7219569,23.979273
24.55482026,23.533504
23.98824214,23.367203
24.02468696,23.368437
23.97927589,23.467932
23.53350553,23.42633
23.36720387,22.87189
23.36843799,22.569942
23.46793221,22.548409
23.42633128,23.09811
22.87188978,23.271631
22.56994482,23.339844
22.54840981,23.02167
23.09811095,23.323872
23.27163102,23.429312
23.33984424,23.510458
23.02166887,23.686214
23.32387384,24.01647
23.42931142,23.858524
23.51045839,24.013254
23.68621576,24.012564
24.01647194,23.913368
23.85852434,23.995731
24.01325614,24.42264
24.01256387,24.446735
23.91336931,24.269295
23.99573316,24.309662
24.42264141,24.040838
24.44673722,23.78395
24.2692953,24.047878
24.30966344,24.241528
24.04083963,24.117828
23.78395329,23.820562
24.04787903,23.612019
24.24152861,23.403234
24.11783048,23.75922
23.82056434,23.803095
23.6120182,23.967146
23.40323607,23.906004
23.75922287,24.008377
23.80309516,24.278448
23.96714669,24.103273
23.90600362,24.145498
24.00837857,23.799772
24.27844963,23.025826
24.10327669,22.948343
24.14549883,22.676975
23.79977246,22.64223
23.02582658,22.668686
22.94834327,22.391497
22.67697614,22.423697
22.64223041,22.514566
22.66868673,22.260733
22.39149813,22.194304
22.423697,22.094267
22.51456683,21.794353
22.2607331,21.551859
22.19430322,21.489347
22.09426876,21.277115
21.79435398,21.014624
21.55186065,20.80149
21.48934842,20.406538
21.27711531,20.594866
21.01462408,20.305073
20.80149073,20.312506
20.40653846,20.091196
20.59486547,19.92888
20.305073899999996,19.587555
20.31250588,19.76355
20.09119696,19.4099
19.92888117,18.980953
19.58755548,19.099548
19.76354966,18.590147
19.40989972,18.773891
18.98095354,18.611305
19.09954765,18.410215
18.590146100000002,18.402924
18.77389103,18.538666
18.61130488,18.556122
18.41021485,18.174723
18.40292201,18.193373
18.53866639,18.137285
18.55612024,17.967886
18.17472247,17.994295
18.19337397,18.135551
18.13728536,18.190266
17.96788528,18.068521
17.9942962,18.347864
18.13555015,18.031776
18.19026584,18.18399
18.06852203,18.15411
18.3478638,17.576414
18.03177573,17.365753
18.18398968,17.220547
18.15411037,17.520666
17.57641329,17.346146
17.36575235,17.392246
17.22054546,18.026478
17.5206652,17.590603
17.34614582,17.681314
17.39224492,17.548683
18.02647886,17.661127
17.59060218,17.490524
17.68131501,17.825018
17.54868383,17.859312
17.66112707,18.10823
17.49052486,18.315243
17.825018300000004,18.378088
17.85931214,18.119596
18.10823048,18.196157
18.31524218,18.250917
18.37808818,18.182673
18.11959697,17.866512
18.19615731,17.880903
18.25091776,18.0878
18.1826733,18.270828
17.86651193,18.067564
17.88090281,18.376522
18.08779936,18.334393
18.27082806,18.006605
18.06756445,17.63721
18.37652224,17.877087
18.33439218,17.778957
18.00660432,17.482498
17.637209600000002,17.298292
17.8770865,17.273312
17.77895676,17.587952
17.48249838,17.5171
17.2982922,16.656889
17.27331236,16.498693
17.58795192,16.14381
17.51709895,15.742422
16.65688959,16.044062
16.49869315,15.79831
16.14380954,15.9232025
15.742422,16.152824
16.04406114,16.182362
15.79830948,16.279507
15.92320254,16.173496
16.15282499,16.01698
16.18236234,15.696589
16.27950652,15.536095
16.1734965,15.368855
16.01697876,15.3933935
15.696590400000002,15.097264
15.53609507,15.09919
15.36885509,15.234556
15.3933936,15.399953
15.09726462,15.005612
15.0991894,15.251282
15.234556099999999,15.149001
15.39995246,15.038647
15.00561262,14.989814
15.25128136,14.754198
15.14900143,14.576742
15.03864599,14.731928
14.98981464,14.806984
14.75419848,14.506095
14.57674224,14.563088
14.73192763,14.652136
14.80698399,14.444905
14.50609558,14.361462
14.56308813,14.321678
14.652135699999999,13.856269
14.44490431,13.806352
14.36146203,14.010602
14.32167837,13.554271
13.8562685,13.448936
13.80635143,13.147668
14.01060138,13.153218
13.55427122,13.046554
13.44893636,13.294334
13.14766768,12.870005
13.15321832,12.830752
13.04655374,12.641477
13.29433426,12.7850485
12.87000444,12.835098
12.83075275,12.5025215
12.64147628,12.458231
12.78504886,12.513595
12.8350982,12.434623
12.5025213,12.508088
12.45823094,12.400795
12.51359466,11.975881
12.43462276,12.067793
12.50808882,12.020125
12.4007948,11.8206835
11.9758801,11.640828
12.0677921,11.4971285
12.02012462,11.405509
11.8206839,11.7333555
11.64082704,11.469382
11.49712833,11.25641
11.40550946,11.303904
11.73335615,11.111208
11.46938175,11.422862
11.25640912,11.465443
11.303903300000002,11.488004
11.11120791,11.339182
11.4228621,11.207118
11.46544297,11.245889
11.48800369,10.914319
11.33918266,10.999357
11.20711803,11.18125
11.24588903,11.127049
10.91431894,11.123521
10.99935671,11.442076
11.18124886,11.175932
11.1270494,11.1148615
11.12352006,10.847939
11.44207585,10.834724
11.17593165,10.644837
11.11486131,10.497265
10.84793864,10.4836235
10.83472495,10.338086
10.64483793,10.213263
10.4972651,10.300369
10.48362402,10.083759
10.33808582,9.9953785
10.21326284,9.879671
10.30036916,9.741703
10.08375987,9.9110775
9.995378018,9.479869
9.879671634,9.196084
9.741702728,9.127082
9.911076982,8.9119835
9.479868579,8.789612
9.196083579,8.64197
9.127081846,8.606263
8.911983694,8.413323
8.789612253,8.712657
8.641969928,8.6430645
8.606262839,8.441208
8.413323864,8.16084
8.712657127,8.466724
8.64306425,8.189447
8.441207759,8.174112
8.160840319,7.719951
8.466724257000001,7.684374
8.189447042000001,7.3227835
8.174111983,7.2164493
7.719950897,6.8838077
7.684374264,6.606394
7.322782977999999,6.43343
7.216448679,6.5248637
6.883807756,6.5968676
6.606393568,6.4848566
6.433430132000001,6.737108
6.524863835,6.5097523
6.596867494,6.700584
6.484856569,6.5789256
6.737108344,6.515683
6.509752384,6.4347105
6.700583352000001,6.26447
6.578925852999999,6.031929
6.515683055,6.0667543
6.434710315,6.2115607
6.264470343999999,6.347883
6.0319288129999995,6.4277873
6.066754051,6.3747654
6.21156073,6.332325
6.347883501,6.257178
6.427787465,5.8632007
6.374764904,5.6457043
6.332325332000001,5.443714
6.257177199,5.528626
5.86320025,5.3101645
5.645704472,5.2937703
5.44371395,5.452065
5.528626111,5.2772145
5.310164326000001,5.0871177
5.293770503999999,5.19725
5.452065022,4.910772
5.277214452,4.8372765
5.087117569,4.7598667
5.1972497,4.692387
4.910771866,4.7757998
4.837276242,4.4920216
4.759866638,4.3967357
4.692386896,4.334596
4.775799537,4.357083
4.492021657,4.232856
4.396735468999999,4.163143
4.334596073,3.9301643
4.357082958,4.041975
4.232855711,3.8694193
4.163143079,3.8892112
3.93016417,3.9439197
4.041974983999999,4.2894897
3.869419205,4.3892813
3.8892109460000004,4.0802097
3.9439195089999997,3.9899018
4.289489839,3.9854195
4.389281313,3.820117
4.08020971,3.7203045
3.989901432,3.9831326
3.9854192960000003,4.199434
3.8201168360000004,4.179792
3.720304275,3.7913907
3.9831324880000003,3.3778572
4.199433962,3.54119
4.179791882,3.6817877
3.7913905389999996,3.269937
3.377857222,3.4028175
3.541189606,3.5266418
3.68178754,3.3831139
3.269936775,3.577773
3.402817485,3.433497
3.526641746,3.1619892
3.383113662,3.1181266
3.577772957,3.286665
3.433496873,3.2951353
3.161989156,3.4423678
3.118126269,3.4962766
3.286664678,3.7163396
3.295135232,3.61495
3.442367594,3.1355333
3.4962763619999997,3.2253878
3.716339526,3.3419883
3.6149498710000003,3.3339689
3.1355330169999998,3.356355
3.225387778,3.7458937
3.34198802,3.8415956
3.333968837,3.8487623
3.356354903,3.85715
3.745893599,3.7175646
3.8415956889999996,3.6635492
3.848762063,3.2678134
3.857150195,2.879348
3.717564401,2.9280896
3.663548893,3.1811743
3.2678132239999997,3.2351182
2.879347847,2.9910157
2.9280895819999997,3.2112803
3.181173995,3.1989992
3.235118144,2.8790295
2.991015575,3.0096369
3.21128011,3.184282
3.19899884,2.9731824
2.879029257,2.622891
3.009636945,2.3011458
3.184281903,2.0116036
2.9731823210000003,2.489568
2.6228909590000002,2.321358
2.301145914,2.343395
2.011603627,2.3344297
2.489568125,2.3867373
2.3213579159999997,2.2678304
2.343395117,2.095536
2.3344296680000003,2.317758
2.3867373130000002,2.7286196
2.267830324,2.4682705
2.0955359280000003,2.507885
2.317758043,2.1874044
2.7286193969999997,2.1641123
2.4682704909999997,2.3745086
2.50788509,2.2208526
2.187404293,2.1827724
2.164112433,2.0772855
2.37450869,2.1561313
2.22085264,1.8951421
2.182772421,1.947406
2.077285528,1.7150245
2.156131317,1.843565
1.895142176,2.0723448
1.94740605,2.095403
1.715024464,1.5344625
1.843565015,1.392288
2.072344827,1.0139465
2.095402908,1.1222286
1.534462428,1.6349261
1.3922879769999998,1.1422482
1.013946547,0.8421603
1.122228637,1.0756124
1.634926118,1.1321615
1.1422481740000001,0.9386016
0.842160283,1.4185796
1.075612428,1.4432093
1.132161563,1.9178272
0.938601672,1.8935801
1.418579667,2.4132323
1.443209187,2.4411876
1.9178272219999999,2.5038457
1.89358008,2.75063
2.413232358,2.968989
2.441187583,2.9026234
2.50384573,3.0664668
2.750629741,3.209264
2.96898878,3.077381
2.902623297,3.1914325
3.0664668539999997,3.7562766
3.209263913,3.633709
3.077380858,3.848221
3.191432245,3.9946187
3.756276443,4.0949244
3.6337089889999996,4.672853
3.848220744,4.385652
3.994618577,4.5320835
4.094924217,4.219701
4.672853194,4.78892
4.385651946,4.887654
4.53208355,5.307765
4.219700705,5.548679
4.788919991,5.738541
4.887653602,6.5143285
5.307765485,6.2748613
5.548678916,5.939773
5.738540883,5.4767923
6.5143283720000005,5.8998427
6.274861104,6.305939
5.939772792,6.549227
5.476792551,6.4250164
5.899842232,6.50781
6.305938894,6.830292
6.549227256,7.064182
6.425016145,7.0910935
6.50780988,6.8988037
6.830291963,6.9930315
7.064181571000001,7.3536983
7.09109297,7.402351
6.898803465,7.7080016
6.9930313889999995,7.7963834
7.353697878999999,8.066519
7.4023510660000005,8.957792
7.70800139,9.319442
7.7963832260000006,9.439697
8.066518746,9.524785
8.957792111,9.869128
9.319441503,9.514766
9.43969732,9.439302
9.524785526,9.405401
9.869128397,9.467312
9.514765742,9.925878
9.439301909,10.204657
9.405401519,10.426763
9.467311607000001,10.48907
9.925877103,10.412362
10.2046559,11.009803
10.42676174,10.943301
10.48907012,11.083702
10.41236142,11.426632
11.00980216,11.288508
10.94330063,11.515853
11.08370185,11.792134
11.42663176,11.889744
11.28850774,12.21085
11.515852699999998,12.737534
11.79213442,12.49842
11.88974352,12.889824
12.21084955,13.087007
12.73753393,13.586509
12.49841943,13.393617
12.88982312,13.749824
13.08700592,14.064206
13.58650869,13.960106
13.39361625,14.5488
13.74982363,14.832089
14.064206500000001,14.759791
13.96010612,15.122358
14.54880031,15.54581
14.83208909,15.465687
14.75979092,15.552135
15.12235839,15.790208
15.54580973,15.882931
15.465685999999998,15.843614
15.55213567,15.983863
15.79020838,16.289743
15.88293053,16.03167
15.84361376,16.655615
15.98386252,16.925907
16.28974252,17.062025
16.03166929,17.300978
16.65561484,17.4126
16.92590714,17.389177
17.06202454,17.546606
17.30097795,17.485756
17.41259936,17.92434
17.38917617,18.174915
17.54660557,18.524027
17.48575655,18.924131
17.92433882,19.189312
18.17491513,19.404133
18.52402797,19.587717
18.92413128,19.591269
19.18931166,19.774279
19.40413286,20.083714
19.587716399999998,20.328325
19.59126856,20.774574
19.77427843,20.933462
20.08371425,21.107254
20.32832376,21.117155
20.77457273,21.55679
20.93346313,21.871319
21.10725588,21.901161
21.11715459,22.475502
21.55679032,22.400347
21.87132109,23.002092
21.90116153,22.932144
22.47550137,23.178099
22.40034873,23.972075
23.00209248,23.953041
22.93214562,23.9044
23.17810065,23.714483
23.97207381,23.82483
23.95304221,24.014458
23.90440121,24.174248
23.71448513,24.40846
23.82482879,24.322449
24.01445849,24.414078
24.17424981,24.50104
24.40846177,24.734026
24.32244968,24.482632
24.41407928,24.95816
24.50104062,24.832624
24.73402726,24.940592
24.48263351,25.063643
24.95816091,25.16
24.83262501,25.118782
24.94059313,25.18467
25.06364204,24.874897
25.16000179,25.178679
25.11878398,25.132515
25.18467022,25.065744
24.87489809,25.000391
25.17867966,24.845406
25.13251504,24.855852
25.06574503,25.07738
25.00039167,25.17823
24.84540813,25.092314
24.855852600000002,25.147627
25.07738131,25.176182
25.17823215,25.173737
25.09231614,25.34775
25.14762634,25.299309
25.17618299,25.688416
25.17373773,25.54646
25.34775183,25.491945
25.29931032,25.610798
25.68841673,25.744955
25.54646063,25.654165
25.49194817,25.590929
25.61079806,25.866615
25.74495552,26.148535
25.65416708,26.01193
25.59093037,26.409754
25.86661751,26.198599
26.14853712,26.156027
26.01193034,26.090286
26.409755699999998,26.407984
26.19859898,26.635775
26.15602883,26.48215
26.09028918,26.268934
26.40798622,26.04345
26.63577651,26.314972
26.48214914,26.485256
26.2689363,26.390818
26.04345048,26.364243
26.31497122,26.182678
26.485258299999998,26.4025
26.39081934,26.37048
26.36424484,26.351013
26.1826792,26.124176
26.40250182,26.486317
26.37048075,26.342579
26.35101355,26.463608
26.12417641,26.549364
26.48631761,26.760569
26.34258035,26.476568
26.46360771,26.579044
26.54936512,26.451107
26.76057033,26.6926
26.476570799999998,26.942965
26.57904649,26.907455
26.45110907,26.817722
26.69260031,27.103834
26.94296658,26.946173
26.907456099999997,26.991955
26.817723699999995,27.21496
27.10383453,26.945486
26.94617526,26.934187
26.99195561,26.666899
27.21496145,26.804352
26.945486900000002,26.53405
26.93418953,26.480034
26.66690109,26.55801
26.80435268,26.580515
26.53405296,26.616768
26.48003507,26.596296
26.55800974,26.808762
26.58051704,26.93635
26.61676902,27.326204
26.59629654,27.422804
26.80876295,27.2885
26.93635006,27.219648
27.32620568,27.244123
27.42280435,27.23346
27.28850042,27.297073
27.21965038,27.381575
27.244124300000003,27.356573
27.23346066,27.510132
27.29707319,27.67537
27.381575899999998,27.256691
27.35657556,27.401793
27.51013253,27.28642
27.67536849,27.08833
27.25669242,26.87904
27.40179526,26.721855
27.2864222,26.988564
27.08833128,26.761414
26.87904192,26.634356
26.721856300000002,26.625362
26.98856518,26.606615
26.76141497,26.635626
26.6343572,26.976131
26.62536357,27.094341
26.60661633,27.044819
26.635626199999997,27.32295
26.97613463,27.230875
27.094342600000004,27.260742
27.04482042,27.32446
27.32295057,27.262552
27.23087638,27.51657
27.26074482,27.153872
27.32446015,27.321123
27.26255363,27.616358
27.51656957,27.866953
27.1538719,27.918325
27.32112537,28.208021
27.6163591,27.984879
27.86695304,28.176186
27.91832528,28.19702
28.20802268,28.2652
27.98487976,28.358341
28.17618866,28.360325
28.19701973,28.11453
28.26520098,27.95929
28.35834127,27.930786
28.360326699999998,28.141205
28.11453162,27.888485
27.959290600000003,27.905987
27.93078831,27.841326
28.14120484,27.464594
27.88848511,27.720432
27.90598775,27.97171
27.84132827,28.370499
27.46459415,28.441711
27.72043351,28.330633
27.97171137,28.15514
28.370499699999996,28.342836
28.44171159,28.025457
28.33063469,27.899847
28.15514047,27.896755
28.34283665,28.277035
28.02545816,28.214804
27.89984733,28.411442
27.89675701,28.998793
28.27703613,28.868385
28.21480605,28.881062
28.41144351,28.647198
28.99879518,28.751759
28.86838602,28.782753
28.88106365,29.065817
28.64719859,29.243765
28.75175785,29.339497
28.78275282,29.562548
29.06581764,29.194263
29.24376718,29.088875
29.33949714,28.993437
29.56254915,28.881956
29.19426434,29.547222
29.08887585,29.527388
28.99343952,29.331484
28.88195589,29.719458
29.54722296,29.634708
29.52738986,29.454008
29.33148491,29.472708
29.71945773,29.89631
29.63470997,30.093323
29.45400985,30.322992
29.47270816,30.250128
29.8963125,30.566029
30.09332503,30.644512
30.32299437,30.803656
30.25012845,30.819998
30.56602942,30.724504
30.64451474,30.853703
30.80365794,31.057001
30.81999925,31.407328
30.72450667,31.223862
30.85370382,30.727608
31.05700215,30.74016
31.40732836,30.232964
31.22386391,30.312672
30.72761058,30.923138
30.74016129,31.025934
30.23296349,31.256226
30.31267224,31.02803
30.92313941,30.665216
31.02593591,30.722458
31.256226300000005,30.405802
31.02803018,30.075726
30.66521852,30.059338
30.72245779,30.022673
30.40580236,29.613533
30.07572736,29.504879
30.05933917,29.513733
30.02267505,29.605303
29.61353439,29.147825
29.50488204,29.064085
29.51373278,28.69082
29.60530465,28.86095
29.14782549,28.618689
29.06408518,28.804018
28.69082181,28.621994
28.86095228,27.970678
28.61868972,28.023827
28.80402052,28.04277
28.62199431,27.681864
27.97067769,27.769531
28.02382843,27.657743
28.04277236,27.716385
27.68186453,27.282442
27.76953272,27.26692
27.65774369,27.056862
27.716386100000005,26.756117
27.28244259,26.472454
27.26691997,26.069351
27.05686241,26.2775
26.75611879,26.675856
26.47245586,26.417593
26.06935234,26.22507
26.27750191,26.146164
26.67585614,25.991009
26.41759483,26.53046
26.22507169,26.576267
26.14616389,26.785374
25.99100937,26.562965
26.53045962,26.80856
26.57626804,26.636547
26.78537438,26.607317
26.56296616,26.628164
26.80855986,26.734303
26.6365475,26.551603
26.60731679,26.57773
26.62816626,25.946085
26.73430556,25.784792
26.55160481,25.763199
26.57773231,25.85711
25.94608635,26.127665
25.78479194,26.122147
25.76319992,25.850405
25.85711098,25.153183
26.12766716,25.016453
26.12214875,24.692621
25.85040606,24.635784
25.15318547,24.427368
25.01645477,24.3647
24.69262263,24.690825
24.63578384,24.69549
24.42736807,24.578903
24.36469956,24.317617
24.690825399999998,23.880852
24.69549154,23.454802
24.57890451,23.115046
24.3176191,23.240183
23.88085231,23.656185
23.45480215,23.27544
23.11504583,23.126883
23.24018424,23.210411
23.6561871,23.19455
23.27544219,23.88745
23.12688197,23.817736
23.21041183,23.851812
23.1945523,23.695202
23.88745191,23.771393
23.81773619,23.380718
23.8518129,23.139769
23.69520223,22.96165
23.77139547,23.36242
23.38071925,23.39716
23.13976875,23.33766
22.96165058,23.188147
23.36242139,23.361128
23.39716152,22.888063
23.33765953,22.627325
23.18814727,22.713411
23.3611286,22.838224
22.88806408,22.833437
22.62732741,22.889696
22.71341234,22.62826
22.83822505,22.43656
22.83343867,22.40481
22.88969741,22.378317
22.62826122,22.030169
22.43656243,22.070372
22.40480966,22.0896
22.37831807,22.14369
22.03017175,22.113878
22.07037281,22.29182
22.08960159,22.036896
22.14368987,22.032404
22.11387917,22.023493
22.291822800000002,21.632664
22.03689788,21.620415
22.0324056,21.682318
22.02349382,21.570171
21.63266414,21.161785
21.62041474,21.016579
21.6823193,20.750301
21.57017213,20.258516
21.16178598,20.038538
21.01657879,20.193867
20.75030015,20.273588
20.25851531,20.334259
20.03853732,20.210033
20.193868,20.27505
20.27358792,19.87837
20.33425924,19.444357
20.210033199999998,19.666355
20.27504825,19.512083
19.87836962,19.129354
19.44435706,18.601505
19.66635469,17.965963
19.51208185,17.373901
19.12935451,16.986303
18.60150539,16.884804
17.96596373,17.647543
17.3739004,17.93934
16.98630386,17.81952
16.88480316,17.469172
17.64754392,17.458942
17.93934024,17.312424
17.81952025,17.604403
17.46917107,18.12856
17.45894308,17.73601
17.31242427,17.713564
17.60440216,17.405716
18.12855846,16.68618
17.73600879,15.739498
17.71356306,16.001171
17.40571584,16.712603
16.68617969,16.889503
15.73949781,17.249561
16.0011709,17.185629
16.71260131,17.095963
16.8895027,16.882347
17.2495624,17.019732
17.18562933,17.101269
17.095962,17.12087
16.88234579,16.89823
17.01973283,16.660984
17.10126945,15.268898
17.12087054,12.953382
16.89822998,12.526047
16.66098484,14.912787
15.26889821,16.134592
12.95338151,15.965317
12.52604721,13.747787
14.91278682,12.722382
16.13459049,13.489245
15.96531663,13.940077
13.747788,14.199233
12.72238054,13.677882
13.48924604,13.92029
13.94007676,14.741302
14.19923344,14.867354
13.67788161,14.916444
13.92028936,15.850205
14.74130206,15.823153
14.86735388,15.633645
14.91644454,14.871694
15.85020447,15.606876
15.82315292,15.878972
15.63364486,16.01407
14.87169345,15.432526
15.60687674,15.4987755
15.87897172,15.771458
16.01407119,15.588008
15.4325256,15.267473
15.49877466,15.499687
15.77145755,15.008054
15.58800766,14.496824
15.26747327,14.635504
15.49968699,14.643396
15.008053599999998,14.339317
14.49682429,14.375218
14.6355035,14.1385145
14.64339637,14.053698
14.33931702,13.981743
14.3752177,14.005425
14.13851507,13.6980295
14.05369765,13.636056
13.98174206,13.380858
14.00542489,13.508414
13.69802976,13.153593
13.63605533,13.0191765
13.38085806,12.628595
13.50841405,12.799986
13.15359312,13.005447
13.01917606,12.789456
12.62859467,12.824613
12.79998583,12.503159
13.00544655,12.587908
12.78945549,12.6532755
12.82461244,12.717443
12.50315856,12.020052
12.58790831,11.491196
12.65327576,11.047558
12.71744331,11.72287
12.02005112,12.091932
11.491195699999999,11.805825
11.04755765,11.728722
11.72286976,11.389919
12.09193251,10.800362
11.80582477,10.680947
11.72872174,11.197251
11.38991926,11.579688
10.80036187,11.065196
10.68094823,10.860346
11.19725148,11.564356
11.57968885,11.762311
11.06519656,12.011005
10.8603462,12.056886
11.56435592,12.071075
11.76231082,12.341965
12.01100443,12.100951
12.05688546,12.133105
12.07107545,11.161077
12.34196494,9.861321
12.1009505,9.562304
12.13310544,9.736018
11.16107641,11.270017
9.861321547000001,11.906261
9.562303548,11.827533
9.736017879,11.135245
11.27001624,11.254383
11.90626142,11.583372
11.82753238,11.517564
11.135245199999998,11.331242
11.25438299,11.399218
11.58337134,10.310964
11.51756305,8.209495
11.33124207,7.959432
11.39921808,8.105929
10.31096302,8.928381
8.209494802,9.240631
7.95943205,9.746975
8.105928927,9.381653
8.928380749,9.632155
9.24063069,9.577414
9.746974342,10.16617
9.381652589,10.155546
9.632154842,10.215722
9.577413939,10.231936
10.16616964,10.2076645
10.15554607,10.289587
10.21572168,10.136264
10.23193606,10.019307
10.20766403,9.892976
10.28958663,9.804168
10.13626344,9.912148
10.01930692,9.672458
9.89297617,9.886195
9.804168165,9.870616
9.912147835,10.12378
9.672457953,10.24023
9.886195135,10.199429
9.870615531,10.143832
10.12378034,10.130384
10.24022895,9.680602
10.19942883,9.410909
